Month,t3.medium,t3.nano,c4.large,t3.xlarge,c4.2xlarge,c5.large,c5.xlarge,c5d.4xlarge,t2.medium,t2.small,c4.xlarge,c4.4xlarge,c5.2xlarge,t3.micro,c5.4xlarge
10417,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10418,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10419,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10420,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10421,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10422,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10423,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10424,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10425,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10426,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10427,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10428,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10429,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10430,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10431,0,0,1,0,8,15,8,0,1,3,2,1,35,4,183
10432,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10433,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10434,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10435,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10436,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10437,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10438,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10439,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10440,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10441,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10442,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10443,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10444,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10445,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10446,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10447,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10448,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10449,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10450,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10451,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10452,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10453,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10454,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10455,0,0,0,0,8,11,11,0,1,5,3,0,26,4,198
10456,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10457,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10458,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10459,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10460,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10461,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10462,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10463,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10464,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10465,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10466,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10467,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10468,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10469,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10470,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10471,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10472,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10473,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10474,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10475,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10476,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10477,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10478,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10479,0,0,0,0,23,12,13,0,3,2,5,0,9,4,184
10480,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10481,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10482,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10483,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10484,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10485,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10486,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10487,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10488,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10489,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10490,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10491,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10492,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10493,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10494,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10495,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10496,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10497,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10498,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10499,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10500,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10501,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10502,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10503,0,0,0,0,19,28,16,0,3,2,5,0,13,4,183
10504,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10505,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10506,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10507,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10508,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10509,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10510,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10511,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10512,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10513,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10514,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10515,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10516,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10517,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10518,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10519,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10520,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10521,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10522,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10523,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10524,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10525,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10526,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10527,0,0,0,0,27,22,11,0,1,1,3,0,12,1,167
10528,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10529,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10530,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10531,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10532,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10533,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10534,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10535,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10536,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10537,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10538,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10539,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10540,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10541,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10542,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10543,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10544,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10545,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10546,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10547,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10548,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10549,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10550,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10551,0,0,0,0,21,17,6,0,1,0,2,0,7,1,233
10552,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10553,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10554,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10555,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10556,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10557,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10558,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10559,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10560,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10561,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10562,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10563,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10564,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10565,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10566,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10567,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10568,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10569,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10570,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10571,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10572,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10573,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10574,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10575,0,0,0,0,16,18,4,0,0,0,0,0,3,0,221
10576,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10577,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10578,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10579,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10580,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10581,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10582,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10583,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10584,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10585,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10586,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10587,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10588,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10589,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10590,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10591,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10592,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10593,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10594,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10595,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10596,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10597,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10598,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10599,0,0,0,0,24,20,11,0,2,0,5,0,8,0,259
10600,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10601,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10602,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10603,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10604,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10605,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10606,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10607,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10608,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10609,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10610,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10611,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10612,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10613,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10614,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10615,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10616,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10617,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10618,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10619,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10620,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10621,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10622,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10623,0,0,0,0,26,34,14,0,3,0,14,10,9,3,259
10624,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10625,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10626,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10627,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10628,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10629,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10630,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10631,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10632,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10633,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10634,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10635,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10636,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10637,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10638,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10639,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10640,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10641,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10642,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10643,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10644,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10645,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10646,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10647,0,0,1,0,56,36,22,0,3,0,13,11,10,4,264
10648,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10649,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10650,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10651,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10652,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10653,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10654,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10655,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10656,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10657,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10658,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10659,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10660,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10661,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10662,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10663,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10664,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10665,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10666,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10667,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10668,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10669,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10670,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10671,0,0,0,0,64,58,25,0,5,0,17,10,7,4,251
10672,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10673,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10674,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10675,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10676,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10677,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10678,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10679,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10680,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10681,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10682,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10683,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10684,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10685,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10686,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10687,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10688,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10689,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10690,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10691,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10692,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10693,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10694,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10695,0,0,2,0,61,61,18,0,5,0,16,10,10,1,270
10696,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10697,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10698,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10699,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10700,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10701,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10702,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10703,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10704,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10705,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10706,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10707,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10708,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10709,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10710,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10711,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10712,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10713,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10714,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10715,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10716,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10717,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10718,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10719,0,0,0,0,42,54,13,0,5,0,13,8,9,4,253
10720,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10721,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10722,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10723,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10724,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10725,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10726,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10727,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10728,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10729,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10730,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10731,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10732,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10733,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10734,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10735,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10736,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10737,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10738,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10739,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10740,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10741,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10742,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10743,0,0,1,0,13,51,4,0,4,0,9,2,1,4,256
10744,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10745,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10746,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10747,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10748,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10749,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10750,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10751,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10752,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10753,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10754,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10755,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10756,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10757,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10758,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10759,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10760,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10761,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10762,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10763,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10764,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10765,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10766,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10767,0,0,4,0,13,53,11,0,3,0,5,0,6,2,285
10768,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10769,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10770,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10771,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10772,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10773,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10774,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10775,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10776,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10777,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10778,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10779,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10780,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10781,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10782,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10783,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10784,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10785,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10786,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10787,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10788,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10789,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10790,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10791,0,0,4,0,36,54,19,0,5,0,14,0,16,3,261
10792,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10793,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10794,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10795,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10796,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10797,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10798,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10799,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10800,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10801,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10802,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10803,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10804,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10805,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10806,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10807,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10808,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10809,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10810,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10811,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10812,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10813,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10814,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10815,0,0,2,0,48,55,26,0,5,0,12,0,18,0,242
10816,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10817,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10818,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10819,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10820,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10821,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10822,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10823,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10824,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10825,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10826,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10827,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10828,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10829,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10830,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10831,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10832,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10833,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10834,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10835,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
10836,0,0,0,0,70,53,18,0,5,3,16,0,15,3,226
